Logische Periode ; Endzeitstempel ; Wert ; Status ; Tarif 
28.04.2017;20:15:00;40;W;T0 
28.04.2017;20:30:00;10;W;T0 
28.04.2017;20:45:00;0;W;T0 
28.04.2017;21:00:00;0;W;T0 
28.04.2017;21:15:00;0;W;T0 
28.04.2017;21:30:00;0;W;T0 
28.04.2017;21:45:00;0;W;T0 
28.04.2017;22:00:00;0;W;T0 
28.04.2017;22:15:00;20;W;T0 
28.04.2017;22:30:00;57,5;W;T0 
28.04.2017;22:45:00;77,5;W;T0 
28.04.2017;23:00:00;167,5;W;T0 
28.04.2017;23:15:00;312,5;W;T0 
28.04.2017;23:30:00;275;W;T0 
28.04.2017;23:45:00;267,5;W;T0 
29.04.2017;00:00:00;152,5;W;T0 
29.04.2017;00:15:00;205;W;T0 
29.04.2017;00:30:00;110;W;T0 
29.04.2017;00:45:00;135;W;T0 
29.04.2017;01:00:00;82,5;W;T0 
29.04.2017;01:15:00;40;W;T0 
29.04.2017;01:30:00;57,5;W;T0 
29.04.2017;01:45:00;160;W;T0 
29.04.2017;02:00:00;290;W;T0 
29.04.2017;02:15:00;355;W;T0 
29.04.2017;02:30:00;415;W;T0 
29.04.2017;02:45:00;420;W;T0 
29.04.2017;03:00:00;375;W;T0 
29.04.2017;03:15:00;310;W;T0 
29.04.2017;03:30:00;277,5;W;T0 
29.04.2017;03:45:00;237,5;W;T0 
29.04.2017;04:00:00;107,5;W;T0 
29.04.2017;04:15:00;100;W;T0 
29.04.2017;04:30:00;70;W;T0 
29.04.2017;04:45:00;55;W;T0 
29.04.2017;05:00:00;32,5;W;T0 
29.04.2017;05:15:00;7,5;W;T0 
29.04.2017;05:30:00;22,5;W;T0 
29.04.2017;05:45:00;20;W;T0 
29.04.2017;06:00:00;40;W;T0 
29.04.2017;06:15:00;75;W;T0 
29.04.2017;06:30:00;85;W;T0 
29.04.2017;06:45:00;157,5;W;T0 
29.04.2017;07:00:00;125;W;T0 
29.04.2017;07:15:00;57,5;W;T0 
29.04.2017;07:30:00;47,5;W;T0 
29.04.2017;07:45:00;77,5;W;T0 
29.04.2017;08:00:00;12,5;W;T0 
29.04.2017;08:15:00;0;W;T0 
29.04.2017;08:30:00;5;W;T0 
29.04.2017;08:45:00;10;W;T0 
29.04.2017;09:00:00;7,5;W;T0 
29.04.2017;09:15:00;0;W;T0 
29.04.2017;09:30:00;0;W;T0 
29.04.2017;09:45:00;0;W;T0 
29.04.2017;10:00:00;0;W;T0 
29.04.2017;10:15:00;0;W;T0 
29.04.2017;10:30:00;0;W;T0 
29.04.2017;10:45:00;0;W;T0 
29.04.2017;11:00:00;0;W;T0 
29.04.2017;11:15:00;15;W;T0 
29.04.2017;11:30:00;52,5;W;T0 
29.04.2017;11:45:00;77,5;W;T0 
29.04.2017;12:00:00;170;W;T0 
29.04.2017;12:15:00;505;W;T0 
29.04.2017;12:30:00;597,5;W;T0 
29.04.2017;12:45:00;225;W;T0 
29.04.2017;13:00:00;77,5;W;T0 
29.04.2017;13:15:00;67,5;W;T0 
29.04.2017;13:30:00;87,5;W;T0 
29.04.2017;13:45:00;97,5;W;T0 
29.04.2017;14:00:00;5;W;T0 
29.04.2017;14:15:00;15;W;T0 
29.04.2017;14:30:00;7,5;W;T0 
29.04.2017;14:45:00;15;W;T0 
29.04.2017;15:00:00;0;W;T0 
29.04.2017;15:15:00;10;W;T0 
29.04.2017;15:30:00;327,5;W;T0 
29.04.2017;15:45:00;305;W;T0 
29.04.2017;16:00:00;480;W;T0 
29.04.2017;16:15:00;480;W;T0 
29.04.2017;16:30:00;217,5;W;T0 
29.04.2017;16:45:00;105;W;T0 
29.04.2017;17:00:00;62,5;W;T0 
29.04.2017;17:15:00;82,5;W;T0 
29.04.2017;17:30:00;165;W;T0 
29.04.2017;17:45:00;90;W;T0 
29.04.2017;18:00:00;122,5;W;T0 
29.04.2017;18:15:00;72,5;W;T0 
29.04.2017;18:30:00;85;W;T0 
29.04.2017;18:45:00;30;W;T0 
29.04.2017;19:00:00;10;W;T0 
29.04.2017;19:15:00;0;W;T0 
29.04.2017;19:30:00;0;W;T0 
29.04.2017;19:45:00;0;W;T0 
29.04.2017;20:00:00;0;W;T0 
29.04.2017;20:15:00;0;W;T0 
29.04.2017;20:30:00;0;W;T0 
29.04.2017;20:45:00;0;W;T0 
29.04.2017;21:00:00;0;W;T0 
29.04.2017;21:15:00;0;W;T0 
29.04.2017;21:30:00;0;W;T0 
29.04.2017;21:45:00;0;W;T0 
29.04.2017;22:00:00;0;W;T0 
29.04.2017;22:15:00;0;W;T0 
29.04.2017;22:30:00;0;W;T0 
29.04.2017;22:45:00;0;W;T0 
29.04.2017;23:00:00;0;W;T0 
29.04.2017;23:15:00;0;W;T0 
29.04.2017;23:30:00;0;W;T0 
29.04.2017;23:45:00;0;W;T0 
30.04.2017;00:00:00;0;W;T0 
30.04.2017;00:15:00;12,5;W;T0 
30.04.2017;00:30:00;75;W;T0 
30.04.2017;00:45:00;75;W;T0 
30.04.2017;01:00:00;62,5;W;T0 
30.04.2017;01:15:00;57,5;W;T0 
30.04.2017;01:30:00;32,5;W;T0 
30.04.2017;01:45:00;87,5;W;T0 
30.04.2017;02:00:00;72,5;W;T0 
30.04.2017;02:15:00;52,5;W;T0 
30.04.2017;02:30:00;45;W;T0 
30.04.2017;02:45:00;42,5;W;T0 
30.04.2017;03:00:00;47,5;W;T0 
30.04.2017;03:15:00;37,5;W;T0 
30.04.2017;03:30:00;12,5;W;T0 
30.04.2017;03:45:00;12,5;W;T0 
30.04.2017;04:00:00;2,5;W;T0 
30.04.2017;04:15:00;0;W;T0 
30.04.2017;04:30:00;0;W;T0 
30.04.2017;04:45:00;0;W;T0 
30.04.2017;05:00:00;0;W;T0 
30.04.2017;05:15:00;0;W;T0 
30.04.2017;05:30:00;0;W;T0 
30.04.2017;05:45:00;0;W;T0 
30.04.2017;06:00:00;0;W;T0 
30.04.2017;06:15:00;0;W;T0 
30.04.2017;06:30:00;0;W;T0 
30.04.2017;06:45:00;0;W;T0 
30.04.2017;07:00:00;0;W;T0 
30.04.2017;07:15:00;0;W;T0 
30.04.2017;07:30:00;0;W;T0 
30.04.2017;07:45:00;0;W;T0 
30.04.2017;08:00:00;0;W;T0 
30.04.2017;08:15:00;2,5;W;T0 
30.04.2017;08:30:00;2,5;W;T0 
30.04.2017;08:45:00;0;W;T0 
30.04.2017;09:00:00;0;W;T0 
30.04.2017;09:15:00;0;W;T0 
30.04.2017;09:30:00;0;W;T0 
30.04.2017;09:45:00;0;W;T0 
30.04.2017;10:00:00;40;W;T0 
30.04.2017;10:15:00;85;W;T0 
30.04.2017;10:30:00;0;W;T0 
30.04.2017;10:45:00;2,5;W;T0 
30.04.2017;11:00:00;15;W;T0 
30.04.2017;11:15:00;40;W;T0 
30.04.2017;11:30:00;62,5;W;T0 
30.04.2017;11:45:00;27,5;W;T0 
30.04.2017;12:00:00;52,5;W;T0 
30.04.2017;12:15:00;95;W;T0 
30.04.2017;12:30:00;52,5;W;T0 
30.04.2017;12:45:00;55;W;T0 
30.04.2017;13:00:00;65;W;T0 
30.04.2017;13:15:00;2,5;W;T0 
30.04.2017;13:30:00;0;W;T0 
30.04.2017;13:45:00;0;W;T0 
30.04.2017;14:00:00;0;W;T0 
30.04.2017;14:15:00;0;W;T0 
30.04.2017;14:30:00;0;W;T0 
30.04.2017;14:45:00;0;W;T0 
30.04.2017;15:00:00;0;W;T0 
30.04.2017;15:15:00;0;W;T0 
30.04.2017;15:30:00;0;W;T0 
30.04.2017;15:45:00;0;W;T0 
30.04.2017;16:00:00;0;W;T0 
30.04.2017;16:15:00;0;W;T0 
30.04.2017;16:30:00;0;W;T0 
30.04.2017;16:45:00;0;W;T0 
30.04.2017;17:00:00;0;W;T0 
30.04.2017;17:15:00;0;W;T0 
30.04.2017;17:30:00;0;W;T0 
30.04.2017;17:45:00;0;W;T0 
30.04.2017;18:00:00;757,5;W;T0 
30.04.2017;18:15:00;32,5;W;T0 
30.04.2017;18:30:00;0;W;T0 
30.04.2017;18:45:00;0;W;T0 
30.04.2017;19:00:00;0;W;T0 
30.04.2017;19:15:00;0;W;T0 
30.04.2017;19:30:00;0;W;T0 
30.04.2017;19:45:00;0;W;T0 
30.04.2017;20:00:00;0;W;T0 
30.04.2017;20:15:00;835;W;T0 
30.04.2017;20:30:00;1.075,00;W;T0 
30.04.2017;20:45:00;1.075,00;W;T0 
30.04.2017;21:00:00;897,5;W;T0 
30.04.2017;21:15:00;832,5;W;T0 
30.04.2017;21:30:00;755;W;T0 
30.04.2017;21:45:00;657,5;W;T0 
30.04.2017;22:00:00;720;W;T0 
30.04.2017;22:15:00;557,5;W;T0 
30.04.2017;22:30:00;407,5;W;T0 
30.04.2017;22:45:00;277,5;W;T0 
30.04.2017;23:00:00;87,5;W;T0 
30.04.2017;23:15:00;0;W;T0 
30.04.2017;23:30:00;0;W;T0 
30.04.2017;23:45:00;0;W;T0 
01.05.2017;00:00:00;0;W;T0 
01.05.2017;00:15:00;340;W;T0 
01.05.2017;00:30:00;352,5;W;T0 
01.05.2017;00:45:00;282,5;W;T0 
01.05.2017;01:00:00;355;W;T0 
01.05.2017;01:15:00;335;W;T0 
01.05.2017;01:30:00;325;W;T0 
01.05.2017;01:45:00;282,5;W;T0 
01.05.2017;02:00:00;215;W;T0 
01.05.2017;02:15:00;120;W;T0 
01.05.2017;02:30:00;175;W;T0 
01.05.2017;02:45:00;222,5;W;T0 
01.05.2017;03:00:00;237,5;W;T0 
01.05.2017;03:15:00;160;W;T0 
01.05.2017;03:30:00;132,5;W;T0 
01.05.2017;03:45:00;137,5;W;T0 
01.05.2017;04:00:00;167,5;W;T0 
01.05.2017;04:15:00;195;W;T0 
01.05.2017;04:30:00;185;W;T0 
01.05.2017;04:45:00;157,5;W;T0 
01.05.2017;05:00:00;117,5;W;T0 
01.05.2017;05:15:00;82,5;W;T0 
01.05.2017;05:30:00;62,5;W;T0 
01.05.2017;05:45:00;75;W;T0 
01.05.2017;06:00:00;42,5;W;T0 
01.05.2017;06:15:00;42,5;W;T0 
01.05.2017;06:30:00;85;W;T0 
01.05.2017;06:45:00;105;W;T0 
01.05.2017;07:00:00;62,5;W;T0 
01.05.2017;07:15:00;77,5;W;T0 
01.05.2017;07:30:00;72,5;W;T0 
01.05.2017;07:45:00;52,5;W;T0 
01.05.2017;08:00:00;97,5;W;T0 
01.05.2017;08:15:00;77,5;W;T0 
01.05.2017;08:30:00;530;W;T0 
01.05.2017;08:45:00;767,5;W;T0 
01.05.2017;09:00:00;1.267,50;W;T0 
01.05.2017;09:15:00;1.322,50;W;T0 
01.05.2017;09:30:00;1.332,50;W;T0 
01.05.2017;09:45:00;937,5;W;T0 
01.05.2017;10:00:00;1.310,00;W;T0 
01.05.2017;10:15:00;1.380,00;W;T0 
01.05.2017;10:30:00;1.125,00;W;T0 
01.05.2017;10:45:00;1.155,00;W;T0 
01.05.2017;11:00:00;1.200,00;W;T0 
01.05.2017;11:15:00;1.165,00;W;T0 
01.05.2017;11:30:00;1.100,00;W;T0 
01.05.2017;11:45:00;1.105,00;W;T0 
01.05.2017;12:00:00;820;W;T0 
01.05.2017;12:15:00;780;W;T0 
01.05.2017;12:30:00;685;W;T0 
01.05.2017;12:45:00;670;W;T0 
01.05.2017;13:00:00;492,5;W;T0 
01.05.2017;13:15:00;575;W;T0 
01.05.2017;13:30:00;345;W;T0 
01.05.2017;13:45:00;432,5;W;T0 
01.05.2017;14:00:00;632,5;W;T0 
01.05.2017;14:15:00;352,5;W;T0 
01.05.2017;14:30:00;157,5;W;T0 
01.05.2017;14:45:00;232,5;W;T0 
01.05.2017;15:00:00;487,5;W;T0 
01.05.2017;15:15:00;432,5;W;T0 
01.05.2017;15:30:00;705;W;T0 
01.05.2017;15:45:00;607,5;W;T0 
01.05.2017;16:00:00;777,5;W;T0 
01.05.2017;16:15:00;782,5;W;T0 
01.05.2017;16:30:00;417,5;W;T0 
01.05.2017;16:45:00;737,5;W;T0 
01.05.2017;17:00:00;945;W;T0 
01.05.2017;17:15:00;677,5;W;T0 
01.05.2017;17:30:00;750;W;T0 
01.05.2017;17:45:00;532,5;W;T0 
01.05.2017;18:00:00;485;W;T0 
01.05.2017;18:15:00;642,5;W;T0 
01.05.2017;18:30:00;770;W;T0 
01.05.2017;18:45:00;880;W;T0 
01.05.2017;19:00:00;995;W;T0 
01.05.2017;19:15:00;955;W;T0 
01.05.2017;19:30:00;995;W;T0 
01.05.2017;19:45:00;1.030,00;W;T0 
01.05.2017;20:00:00;1.002,50;W;T0 
01.05.2017;20:15:00;822,5;W;T0 
01.05.2017;20:30:00;967,5;W;T0 
01.05.2017;20:45:00;1.057,50;W;T0 
01.05.2017;21:00:00;980;W;T0 
01.05.2017;21:15:00;952,5;W;T0 
01.05.2017;21:30:00;965;W;T0 
01.05.2017;21:45:00;947,5;W;T0 
01.05.2017;22:00:00;922,5;W;T0 
01.05.2017;22:15:00;782,5;W;T0 
01.05.2017;22:30:00;555;W;T0 
01.05.2017;22:45:00;735;W;T0 
01.05.2017;23:00:00;832,5;W;T0 
01.05.2017;23:15:00;982,5;W;T0 
01.05.2017;23:30:00;807,5;W;T0 
01.05.2017;23:45:00;907,5;W;T0 
02.05.2017;00:00:00;717,5;W;T0 
02.05.2017;00:15:00;535;W;T0 
02.05.2017;00:30:00;510;W;T0 
02.05.2017;00:45:00;362,5;W;T0 
02.05.2017;01:00:00;247,5;W;T0 
02.05.2017;01:15:00;447,5;W;T0 
02.05.2017;01:30:00;280;W;T0 
02.05.2017;01:45:00;87,5;W;T0 
02.05.2017;02:00:00;55;W;T0 
02.05.2017;02:15:00;117,5;W;T0 
02.05.2017;02:30:00;190;W;T0 
02.05.2017;02:45:00;195;W;T0 
02.05.2017;03:00:00;77,5;W;T0 
02.05.2017;03:15:00;112,5;W;T0 
02.05.2017;03:30:00;160;W;T0 
02.05.2017;03:45:00;202,5;W;T0 
02.05.2017;04:00:00;280;W;T0 
02.05.2017;04:15:00;367,5;W;T0 
02.05.2017;04:30:00;377,5;W;T0 
02.05.2017;04:45:00;335;W;T0 
02.05.2017;05:00:00;275;W;T0 
02.05.2017;05:15:00;200;W;T0 
02.05.2017;05:30:00;182,5;W;T0 
02.05.2017;05:45:00;217,5;W;T0 
02.05.2017;06:00:00;192,5;W;T0 
02.05.2017;06:15:00;145;W;T0 
02.05.2017;06:30:00;55;W;T0 
02.05.2017;06:45:00;75;W;T0 
02.05.2017;07:00:00;182,5;W;T0 
02.05.2017;07:15:00;242,5;W;T0 
02.05.2017;07:30:00;177,5;W;T0 
02.05.2017;07:45:00;192,5;W;T0 
02.05.2017;08:00:00;97,5;W;T0 
02.05.2017;08:15:00;12,5;W;T0 
02.05.2017;08:30:00;0;W;T0 
02.05.2017;08:45:00;2,5;W;T0 
02.05.2017;09:00:00;22,5;W;T0 
02.05.2017;09:15:00;37,5;W;T0 
02.05.2017;09:30:00;90;W;T0 
02.05.2017;09:45:00;197,5;W;T0 
02.05.2017;10:00:00;122,5;W;T0 
02.05.2017;10:15:00;52,5;W;T0 
02.05.2017;10:30:00;85;W;T0 
02.05.2017;10:45:00;72,5;W;T0 
02.05.2017;11:00:00;47,5;W;T0 
02.05.2017;11:15:00;52,5;W;T0 
02.05.2017;11:30:00;30;W;T0 
02.05.2017;11:45:00;0;W;T0 
02.05.2017;12:00:00;2,5;W;T0 
02.05.2017;12:15:00;7,5;W;T0 
02.05.2017;12:30:00;25;W;T0 
02.05.2017;12:45:00;85;W;T0 
02.05.2017;13:00:00;67,5;W;T0 
02.05.2017;13:15:00;50;W;T0 
02.05.2017;13:30:00;25;W;T0 
02.05.2017;13:45:00;40;W;T0 
02.05.2017;14:00:00;55;W;T0 
02.05.2017;14:15:00;45;W;T0 
02.05.2017;14:30:00;52,5;W;T0 
02.05.2017;14:45:00;35;W;T0 
02.05.2017;15:00:00;25;W;T0 
02.05.2017;15:15:00;42,5;W;T0 
02.05.2017;15:30:00;97,5;W;T0 
02.05.2017;15:45:00;112,5;W;T0 
02.05.2017;16:00:00;200;W;T0 
02.05.2017;16:15:00;240;W;T0 
02.05.2017;16:30:00;222,5;W;T0 
02.05.2017;16:45:00;310;W;T0 
02.05.2017;17:00:00;255;W;T0 
02.05.2017;17:15:00;305;W;T0 
02.05.2017;17:30:00;170;W;T0 
02.05.2017;17:45:00;377,5;W;T0 
02.05.2017;18:00:00;305;W;T0 
02.05.2017;18:15:00;230;W;T0 
02.05.2017;18:30:00;335;W;T0 
02.05.2017;18:45:00;90;W;T0 
02.05.2017;19:00:00;80;W;T0 
02.05.2017;19:15:00;105;W;T0 
02.05.2017;19:30:00;42,5;W;T0 
02.05.2017;19:45:00;37,5;W;T0 
02.05.2017;20:00:00;125;W;T0 
02.05.2017;20:15:00;147,5;W;T0 
02.05.2017;20:30:00;125;W;T0 
02.05.2017;20:45:00;55;W;T0 
02.05.2017;21:00:00;72,5;W;T0 
02.05.2017;21:15:00;17,5;W;T0 
02.05.2017;21:30:00;0;W;T0 
02.05.2017;21:45:00;0;W;T0 
02.05.2017;22:00:00;0;W;T0 
02.05.2017;22:15:00;0;W;T0 
02.05.2017;22:30:00;0;W;T0 
02.05.2017;22:45:00;0;W;T0 
02.05.2017;23:00:00;0;W;T0 
02.05.2017;23:15:00;0;W;T0 
02.05.2017;23:30:00;0;W;T0 
02.05.2017;23:45:00;0;W;T0 
03.05.2017;00:00:00;0;W;T0 
03.05.2017;00:15:00;0;W;T0 
03.05.2017;00:30:00;0;W;T0 
03.05.2017;00:45:00;0;W;T0 
03.05.2017;01:00:00;0;W;T0 
03.05.2017;01:15:00;0;W;T0 
03.05.2017;01:30:00;0;W;T0 
03.05.2017;01:45:00;0;W;T0 
03.05.2017;02:00:00;0;W;T0 
03.05.2017;02:15:00;0;W;T0 
03.05.2017;02:30:00;0;W;T0 
03.05.2017;02:45:00;0;W;T0 
03.05.2017;03:00:00;0;W;T0 
03.05.2017;03:15:00;0;W;T0 
03.05.2017;03:30:00;0;W;T0 
03.05.2017;03:45:00;0;W;T0 
03.05.2017;04:00:00;0;W;T0 
03.05.2017;04:15:00;0;W;T0 
03.05.2017;04:30:00;0;W;T0 
03.05.2017;04:45:00;0;W;T0 
03.05.2017;05:00:00;0;W;T0 
03.05.2017;05:15:00;0;W;T0 
03.05.2017;05:30:00;0;W;T0 
03.05.2017;05:45:00;0;W;T0 
03.05.2017;06:00:00;0;W;T0 
03.05.2017;06:15:00;0;W;T0 
03.05.2017;06:30:00;0;W;T0 
03.05.2017;06:45:00;0;W;T0 
03.05.2017;07:00:00;0;W;T0 
03.05.2017;07:15:00;0;W;T0 
03.05.2017;07:30:00;0;W;T0 
03.05.2017;07:45:00;0;W;T0 
03.05.2017;08:00:00;0;W;T0 
03.05.2017;08:15:00;0;W;T0 
03.05.2017;08:30:00;0;W;T0 
03.05.2017;08:45:00;0;W;T0 
03.05.2017;09:00:00;0;W;T0 
03.05.2017;09:15:00;12,5;W;T0 
03.05.2017;09:30:00;120;W;T0 
03.05.2017;09:45:00;152,5;W;T0 
03.05.2017;10:00:00;270;W;T0 
03.05.2017;10:15:00;367,5;W;T0 
03.05.2017;10:30:00;535;W;T0 
03.05.2017;10:45:00;445;W;T0 
03.05.2017;11:00:00;425;W;T0 
03.05.2017;11:15:00;340;W;T0 
03.05.2017;11:30:00;212,5;W;T0 
03.05.2017;11:45:00;470;W;T0 
03.05.2017;12:00:00;450;W;T0 
03.05.2017;12:15:00;350;W;T0 
03.05.2017;12:30:00;242,5;W;T0 
03.05.2017;12:45:00;330;W;T0 
03.05.2017;13:00:00;407,5;W;T0 
03.05.2017;13:15:00;662,5;W;T0 
03.05.2017;13:30:00;642,5;W;T0 
03.05.2017;13:45:00;630;W;T0 
03.05.2017;14:00:00;540;W;T0 
03.05.2017;14:15:00;482,5;W;T0 
03.05.2017;14:30:00;482,5;W;T0 
03.05.2017;14:45:00;447,5;W;T0 
03.05.2017;15:00:00;445;W;T0 
03.05.2017;15:15:00;372,5;W;T0 
03.05.2017;15:30:00;447,5;W;T0 
03.05.2017;15:45:00;595;W;T0 
03.05.2017;16:00:00;542,5;W;T0 
03.05.2017;16:15:00;462,5;W;T0 
03.05.2017;16:30:00;405;W;T0 
03.05.2017;16:45:00;620;W;T0 
03.05.2017;17:00:00;430;W;T0 
03.05.2017;17:15:00;272,5;W;T0 
03.05.2017;17:30:00;552,5;W;T0 
03.05.2017;17:45:00;777,5;W;T0 
03.05.2017;18:00:00;697,5;W;T0 
03.05.2017;18:15:00;660;W;T0 
03.05.2017;18:30:00;612,5;W;T0 
03.05.2017;18:45:00;790;W;T0 
03.05.2017;19:00:00;1.022,50;W;T0 
03.05.2017;19:15:00;882,5;W;T0 
03.05.2017;19:30:00;647,5;W;T0 
03.05.2017;19:45:00;560;W;T0 
03.05.2017;20:00:00;637,5;W;T0 
03.05.2017;20:15:00;667,5;W;T0 
03.05.2017;20:30:00;730;W;T0 
03.05.2017;20:45:00;850;W;T0 
03.05.2017;21:00:00;642,5;W;T0 
03.05.2017;21:15:00;652,5;W;T0 
03.05.2017;21:30:00;662,5;W;T0 
03.05.2017;21:45:00;675;W;T0 
03.05.2017;22:00:00;680;W;T0 
03.05.2017;22:15:00;555;W;T0 
03.05.2017;22:30:00;540;W;T0 
03.05.2017;22:45:00;540;W;T0 
03.05.2017;23:00:00;582,5;W;T0 
03.05.2017;23:15:00;482,5;W;T0 
03.05.2017;23:30:00;322,5;W;T0 
03.05.2017;23:45:00;250;W;T0 
04.05.2017;00:00:00;240;W;T0 
04.05.2017;00:15:00;165;W;T0 
04.05.2017;00:30:00;110;W;T0 
04.05.2017;00:45:00;137,5;W;T0 
04.05.2017;01:00:00;157,5;W;T0 
04.05.2017;01:15:00;185;W;T0 
04.05.2017;01:30:00;152,5;W;T0 
04.05.2017;01:45:00;110;W;T0 
04.05.2017;02:00:00;80;W;T0 
04.05.2017;02:15:00;97,5;W;T0 
04.05.2017;02:30:00;112,5;W;T0 
04.05.2017;02:45:00;102,5;W;T0 
04.05.2017;03:00:00;107,5;W;T0 
04.05.2017;03:15:00;152,5;W;T0 
04.05.2017;03:30:00;167,5;W;T0 
04.05.2017;03:45:00;135;W;T0 
04.05.2017;04:00:00;95;W;T0 
04.05.2017;04:15:00;50;W;T0 
04.05.2017;04:30:00;57,5;W;T0 
04.05.2017;04:45:00;162,5;W;T0 
04.05.2017;05:00:00;107,5;W;T0 
04.05.2017;05:15:00;97,5;W;T0 
04.05.2017;05:30:00;147,5;W;T0 
04.05.2017;05:45:00;140;W;T0 
04.05.2017;06:00:00;195;W;T0 
04.05.2017;06:15:00;255;W;T0 
04.05.2017;06:30:00;142,5;W;T0 
04.05.2017;06:45:00;25;W;T0 
04.05.2017;07:00:00;47,5;W;T0 
04.05.2017;07:15:00;47,5;W;T0 
04.05.2017;07:30:00;27,5;W;T0 
04.05.2017;07:45:00;2,5;W;T0 
04.05.2017;08:00:00;17,5;W;T0 
04.05.2017;08:15:00;2,5;W;T0 
04.05.2017;08:30:00;0;W;T0 
04.05.2017;08:45:00;0;W;T0 
04.05.2017;09:00:00;2,5;W;T0 
04.05.2017;09:15:00;7,5;W;T0 
04.05.2017;09:30:00;0;W;T0 
04.05.2017;09:45:00;0;W;T0 
04.05.2017;10:00:00;0;W;T0 
04.05.2017;10:15:00;0;W;T0 
04.05.2017;10:30:00;0;W;T0 
04.05.2017;10:45:00;12,5;W;T0 
04.05.2017;11:00:00;5;W;T0 
04.05.2017;11:15:00;2,5;W;T0 
04.05.2017;11:30:00;0;W;T0 
04.05.2017;11:45:00;0;W;T0 
04.05.2017;12:00:00;0;W;T0 
04.05.2017;12:15:00;0;W;T0 
04.05.2017;12:30:00;0;W;T0 
04.05.2017;12:45:00;0;W;T0 
04.05.2017;13:00:00;0;W;T0 
04.05.2017;13:15:00;0;W;T0 
04.05.2017;13:30:00;0;W;T0 
04.05.2017;13:45:00;0;W;T0 
04.05.2017;14:00:00;0;W;T0 
04.05.2017;14:15:00;0;W;T0 
04.05.2017;14:30:00;0;W;T0 
04.05.2017;14:45:00;0;W;T0 
04.05.2017;15:00:00;0;W;T0 
04.05.2017;15:15:00;0;W;T0 
04.05.2017;15:30:00;0;W;T0 
04.05.2017;15:45:00;0;W;T0 
04.05.2017;16:00:00;0;W;T0 
04.05.2017;16:15:00;0;W;T0 
04.05.2017;16:30:00;0;W;T0 
04.05.2017;16:45:00;0;W;T0 
04.05.2017;17:00:00;0;W;T0 
04.05.2017;17:15:00;0;W;T0 
04.05.2017;17:30:00;0;W;T0 
04.05.2017;17:45:00;0;W;T0 
04.05.2017;18:00:00;0;W;T0 
04.05.2017;18:15:00;0;W;T0 
04.05.2017;18:30:00;0;W;T0 
04.05.2017;18:45:00;0;W;T0 
04.05.2017;19:00:00;0;W;T0 
04.05.2017;19:15:00;0;W;T0 
04.05.2017;19:30:00;0;W;T0 
04.05.2017;19:45:00;0;W;T0 
04.05.2017;20:00:00;0;W;T0 
04.05.2017;20:15:00;0;W;T0 
04.05.2017;20:30:00;0;W;T0 
04.05.2017;20:45:00;0;W;T0 
04.05.2017;21:00:00;0;W;T0 
04.05.2017;21:15:00;0;W;T0 
04.05.2017;21:30:00;0;W;T0 
04.05.2017;21:45:00;0;W;T0 
04.05.2017;22:00:00;0;W;T0 
04.05.2017;22:15:00;10;W;T0 
04.05.2017;22:30:00;25;W;T0 
04.05.2017;22:45:00;47,5;W;T0 
04.05.2017;23:00:00;17,5;W;T0 
04.05.2017;23:15:00;7,5;W;T0 
04.05.2017;23:30:00;7,5;W;T0 
04.05.2017;23:45:00;20;W;T0 
05.05.2017;00:00:00;22,5;W;T0 
05.05.2017;00:15:00;5;W;T0 
05.05.2017;00:30:00;2,5;W;T0 
05.05.2017;00:45:00;0;W;T0 
05.05.2017;01:00:00;0;W;T0 
05.05.2017;01:15:00;0;W;T0 
05.05.2017;01:30:00;0;W;T0 
05.05.2017;01:45:00;0;W;T0 
05.05.2017;02:00:00;7,5;W;T0 
05.05.2017;02:15:00;62,5;W;T0 
05.05.2017;02:30:00;17,5;W;T0 
05.05.2017;02:45:00;0;W;T0 
05.05.2017;03:00:00;15;W;T0 
05.05.2017;03:15:00;0;W;T0 
05.05.2017;03:30:00;17,5;W;T0 
05.05.2017;03:45:00;60;W;T0 
05.05.2017;04:00:00;30;W;T0 
05.05.2017;04:15:00;47,5;W;T0 
05.05.2017;04:30:00;22,5;W;T0 
05.05.2017;04:45:00;7,5;W;T0 
05.05.2017;05:00:00;15;W;T0 
05.05.2017;05:15:00;17,5;W;T0 
05.05.2017;05:30:00;7,5;W;T0 
05.05.2017;05:45:00;30;W;T0 
05.05.2017;06:00:00;95;W;T0 
05.05.2017;06:15:00;52,5;W;T0 
05.05.2017;06:30:00;35;W;T0 
05.05.2017;06:45:00;27,5;W;T0 
05.05.2017;07:00:00;65;W;T0 
05.05.2017;07:15:00;12,5;W;T0 
05.05.2017;07:30:00;2,5;W;T0 
05.05.2017;07:45:00;12,5;W;T0 
05.05.2017;08:00:00;145;W;T0 
05.05.2017;08:15:00;42,5;W;T0 
05.05.2017;08:30:00;2,5;W;T0 
05.05.2017;08:45:00;0;W;T0 
05.05.2017;09:00:00;0;W;T0 
05.05.2017;09:15:00;0;W;T0 
05.05.2017;09:30:00;0;W;T0 
05.05.2017;09:45:00;0;W;T0 
05.05.2017;10:00:00;0;W;T0 
05.05.2017;10:15:00;0;W;T0 
05.05.2017;10:30:00;10;W;T0 
05.05.2017;10:45:00;0;W;T0 
05.05.2017;11:00:00;2,5;W;T0 
05.05.2017;11:15:00;0;W;T0 
05.05.2017;11:30:00;0;W;T0 
05.05.2017;11:45:00;0;W;T0 
